id_cliente,receita_total,numero_transacoes,id_produto,id,nome
18698,8424.02,31,685,18698.0,Digelson
18699,6916.72,28,92,18699.0,Digenal
18700,9837.97,33,201,18700.0,Digenane
18701,9058.52,34,454,18701.0,Digenes
18702,8108.42,29,173,18702.0,Digerson
18703,4855.96,25,505,18703.0,Digiane
18704,6739.0,25,138,18704.0,Digina
18705,5515.79,22,1118,18705.0,Digliane
18706,7964.1900000000005,26,13,18706.0,Digmar
18707,5302.03,22,250,18707.0,Digna
18708,6028.38,29,466,18708.0,Digno
18709,6870.7300000000005,26,326,18709.0,Dihego
18710,8819.98,35,7480,18710.0,Dihone
18711,7922.67,29,812,18711.0,Dijaci
18712,6885.42,28,161,18712.0,Dijacir
18713,7410.72,33,347,18713.0,Dijael
18714,10457.210000000001,32,388,18714.0,Dijailson
18715,7090.93,31,446,18715.0,Dijaime
18716,7320.71,27,16,18716.0,Dijaine
18717,11946.43,40,154,18717.0,Dijair
18718,5055.75,25,130,18718.0,Dijalma
18719,9575.63,36,380,18719.0,Dijalmi
18720,8319.79,40,69,18720.0,Dijalva
18721,8900.54,32,704,18721.0,Dijan
18722,7863.58,31,508,18722.0,Dijane
18723,11871.880000000001,37,206,18723.0,Dijaneide
18724,9557.26,33,67,18724.0,Dijanete
18725,7668.14,24,922,18725.0,Dijango
18726,6582.12,36,34,18726.0,Dijani
18727,6187.22,19,266,18727.0,Dijania
18728,7518.65,27,117,18728.0,Dijanice
18729,9696.32,31,689,18729.0,Dijanildo
18730,9604.93,31,287,18730.0,Dijanilson
18731,13905.220000000001,46,965,18731.0,Dijanio
18732,5177.45,27,585,18732.0,Dijanir
18733,5773.59,22,282,18733.0,Dijanira
18734,6936.47,33,508,18734.0,Dijauma
18735,6144.03,31,82,18735.0,Dijavam
18736,9864.01,35,1097,18736.0,Dijavan
18737,6240.72,28,88,18737.0,Dijean
18738,6100.35,28,34,18738.0,Dijeane
18739,5835.67,25,614,18739.0,Dijelma
18740,7786.26,33,127,18740.0,Dijelson
18741,8560.99,31,1074,18741.0,Dijenal
18742,5661.34,25,212,18742.0,Dijenane
18743,5227.82,32,510,18743.0,Dijesus
18744,7849.54,31,152,18744.0,Dijiane
18745,7156.47,26,28,18745.0,Dijon
18746,7048.5,29,52,18746.0,Dijones
18747,7885.09,35,2595,18747.0,Dik
18748,4983.27,27,267,18748.0,Dikson
18749,10433.05,41,147,18749.0,Dil
18750,7112.44,22,0,18750.0,Dila
18751,8315.03,32,293,18751.0,Dilaci
18752,7224.92,31,448,18752.0,Dilacir
18753,10157.16,28,359,18753.0,Dilael
18754,4831.43,23,771,18754.0,Dilaelson
18755,7609.99,31,1625,18755.0,Dilaene
18756,7032.46,27,385,18756.0,Dilaila
18757,5501.35,26,427,18757.0,Dilailson
18758,5112.09,26,536,18758.0,Dilaine
18759,7415.5,31,40,18759.0,Dilair
18760,8168.9400000000005,29,1456,18760.0,Dilamar
18761,4025.65,28,151,18761.0,Dilamara
18762,7872.6,31,281,18762.0,Dilan
18763,9398.09,36,72,18763.0,Dilana
18764,7293.23,24,70,18764.0,Dilane
18765,10428.279999999999,43,18,18765.0,Dilaneide
18766,5848.99,28,145,18766.0,Dilania
18767,11330.94,38,92,18767.0,Dilara
18768,9409.13,32,540,18768.0,Dilaura
18769,3667.72,22,24,18769.0,Dilbert
18770,11479.130000000001,39,308,18770.0,Dilberto
18771,7135.45,26,265,18771.0,Dilca
18772,6435.47,25,123,18772.0,Dilce
18773,7725.68,34,217,18773.0,Dilcea
18774,6045.1900000000005,23,974,18774.0,Dilceia
18775,8540.4,41,497,18775.0,Dilcele
18776,6476.6,27,0,18776.0,Dilceleia
18777,6060.08,27,463,18777.0,Dilcelena
18778,7971.360000000001,30,110,18778.0,Dilcelene
18779,8258.76,34,172,18779.0,Dilceli
18780,6560.96,26,996,18780.0,Dilcelia
18781,8483.25,30,319,18781.0,Dilcelio
18782,4366.16,24,202,18782.0,Dilcemar
18783,7893.37,28,248,18783.0,Dilcemara
18784,8289.89,36,1292,18784.0,Dilcene
18785,5278.97,31,76,18785.0,Dilceneia
18786,7336.13,23,789,18786.0,Dilceni
18787,5398.54,26,738,18787.0,Dilceu
18788,5172.27,23,505,18788.0,Dilci
18789,9038.22,37,123,18789.0,Dilcia
18790,3419.62,19,479,18790.0,Dilciane
18791,5061.63,20,221,18791.0,Dilcicleia
18792,8241.48,28,64,18792.0,Dilciele
18793,5872.11,24,86,18793.0,Dilciene
18794,6676.33,31,872,18794.0,Dilcilane
18795,7069.96,30,462,18795.0,Dilcilea
18796,8779.57,28,345,18796.0,Dilcileia
18797,6696.3,27,9603,18797.0,Dilcilene
18798,6563.8,25,488,18798.0,Dilcimar
18799,8740.03,31,239,18799.0,Dilcimara
18800,9811.58,32,431,18800.0,Dilcinea
18801,7166.42,23,323,18801.0,Dilcinei
18802,5312.45,25,99,18802.0,Dilcineia
18803,9290.96,33,24,18803.0,Dilcineide
18804,7151.29,31,233,18804.0,Dilcinete
18805,6166.06,29,1811,18805.0,Dilcione
18806,7550.0599999999995,30,27,18806.0,Dilcirene
18807,7200.46,30,1,18807.0,Dilcleia
18808,7110.93,29,78,18808.0,Dilco
18809,8873.79,29,3660,18809.0,Dilcon
18810,6904.49,31,918,18810.0,Dilcy
18811,6787.51,27,74,18811.0,Dilda
18812,6608.360000000001,28,69,18812.0,Dildo
18813,6960.11,25,107,18813.0,Dile
18814,9049.97,35,2407,18814.0,Dilea
18815,7065.2699999999995,33,293,18815.0,Dilean
18816,8037.0,31,157,18816.0,Dileane
18817,7766.26,23,831,18817.0,Dilei
18818,11163.52,35,758,18818.0,Dileia
18819,6222.46,27,115,18819.0,Dileide
18820,10606.23,28,744,18820.0,Dileine
18821,8880.02,28,134,18821.0,Dilema
18822,5811.82,24,220,18822.0,Dilemar
18823,6194.88,30,11,18823.0,Dilena
18824,8205.78,35,343,18824.0,Dilene
18825,6613.41,33,341,18825.0,Dileni
18826,6826.96,27,60,18826.0,Dilenia
18827,7170.03,28,20,18827.0,Dileno
18828,8114.73,31,216,18828.0,Dileny
18829,9185.36,31,9612,18829.0,Dileon
18830,6601.93,30,476,18830.0,Dilerman
18831,9157.23,30,960,18831.0,Dilermando
18832,8084.79,29,519,18832.0,Dilermano
18833,7347.44,27,253,18833.0,Diles
18834,9308.71,36,182,18834.0,Dilesio
18835,6114.7300000000005,21,839,18835.0,Dileta
18836,4800.65,23,491,18836.0,Dilete
18837,10047.23,35,571,18837.0,Dileto
18838,6506.43,26,139,18838.0,Dileuda
18839,8244.66,32,159,18839.0,Dileusa
18840,8710.4,35,245,18840.0,Dileuza
18841,9572.66,38,133,18841.0,Dilhermando
18842,6270.74,31,91,18842.0,Dili
18843,8401.39,33,791,18843.0,Dilia
18844,4779.07,30,672,18844.0,Dilian
18845,8129.78,34,138,18845.0,Diliana
18846,4882.77,23,87,18846.0,Diliane
18847,5698.78,27,18,18847.0,Diliene
18848,7168.96,28,154,18848.0,Dilina
18849,12814.88,35,275,18849.0,Dilis
18850,9309.6,36,618,18850.0,Dilka
18851,8175.3099999999995,35,124,18851.0,Dilla
18852,7896.74,27,21,18852.0,Dillan
18853,4536.54,28,341,18853.0,Dilliany
18854,6418.84,25,108,18854.0,Dillon
18855,7946.29,26,218,18855.0,Dilly
18856,8899.59,36,61,18856.0,Dilma
18857,7718.0,23,203,18857.0,Dilmair
18858,9626.98,30,726,18858.0,Dilman
18859,6717.13,33,18,18859.0,Dilmar
18860,4631.81,25,520,18860.0,Dilmara
18861,6640.19,26,202,18861.0,Dilmaria
18862,7784.85,31,212,18862.0,Dilmarina
18863,7671.29,32,41,18863.0,Dilmario
18864,4251.41,24,230,18864.0,Dilmeia
18865,9953.029999999999,28,128,18865.0,Dilmo
18866,8618.9,30,410,18866.0,Dilna
18867,7659.98,30,540,18867.0,Dilnara
18868,5191.79,24,870,18868.0,Dilnea
18869,7641.97,31,37,18869.0,Dilnei
18870,5955.53,27,27,18870.0,Dilneia
18871,8613.8,27,806,18871.0,Dilney
18872,5860.61,34,173,18872.0,Dilo
18873,6358.91,28,443,18873.0,Diloa
18874,5537.58,25,956,18874.0,Dilom
18875,7359.650000000001,32,39,18875.0,Dilomar
18876,5392.79,24,37,18876.0,Dilon
18877,5955.38,21,188,18877.0,Dilonei
18878,7359.76,23,54,18878.0,Dilourdes
18879,6571.46,31,405,18879.0,Dilsa
18880,8644.66,35,2,18880.0,Dilse
18881,6990.25,31,111,18881.0,Dilsea
18882,9758.22,35,221,18882.0,Dilseu
18883,6889.44,37,48,18883.0,Dilsiane
18884,8035.28,31,314,18884.0,Dilsilene
18885,6886.4,34,174,18885.0,Dilsimar
18886,4402.08,25,225,18886.0,Dilsinei
18887,11124.1,42,38,18887.0,Dilso
18888,5678.13,21,311,18888.0,Dilsom
18889,7521.23,28,736,18889.0,Dilsomar
18890,8080.24,26,113,18890.0,Dilson
18891,6844.43,30,332,18891.0,Dilsonei
18892,11824.81,35,189,18892.0,Dilto
18893,6560.24,29,600,18893.0,Dilton
18894,7838.08,36,203,18894.0,Dilu
18895,8160.89,25,981,18895.0,Dilurdes
18896,8857.48,36,123,18896.0,Dilva
18897,6193.13,27,39,18897.0,Dilvaci
18898,5176.5,24,126,18898.0,Dilvair
18899,8860.14,34,470,18899.0,Dilvam
18900,6018.87,23,292,18900.0,Dilvan
18901,7250.47,37,103,18901.0,Dilvana
18902,7823.82,24,348,18902.0,Dilvanda
18903,7729.530000000001,34,469,18903.0,Dilvane
18904,5979.12,25,21,18904.0,Dilvaneide
18905,8160.45,32,32,18905.0,Dilvanete
18906,7517.469999999999,30,6556,18906.0,Dilvani
18907,6670.18,28,498,18907.0,Dilvania
18908,6937.099999999999,33,540,18908.0,Dilvanice
18909,5953.5,28,177,18909.0,Dilvanio
18910,7752.05,31,579,18910.0,Dilvanir
18911,6022.14,26,425,18911.0,Dilvanira
18912,5586.1900000000005,27,1127,18912.0,Dilvano
18913,5552.32,28,229,18913.0,Dilvar
18914,6933.62,28,428,18914.0,Dilvete
18915,6312.42,24,213,18915.0,Dilvio
18916,7286.3,27,537,18916.0,Dilvo
18917,7418.25,30,266,18917.0,Dilza
18918,6779.39,22,619,18918.0,Dilze
18919,9157.74,31,28,18919.0,Dilzete
18920,6252.13,18,15,18920.0,Dilzia
18921,6991.21,24,2,18921.0,Dilzilene
18922,7726.27,31,26,18922.0,Dilzo
18923,8516.61,34,7856,18923.0,Dilzon
18924,8093.59,32,392,18924.0,Dim
18925,8378.16,26,57,18925.0,Dima
18926,12694.48,41,64,18926.0,Dimael
18927,7064.11,27,54,18927.0,Dimair
18928,7763.91,34,34,18928.0,Dimar
18929,8418.45,39,349,18929.0,Dimara
18930,8466.960000000001,32,792,18930.0,Dimaraes
18931,10950.12,41,29,18931.0,Dimari
18932,5880.91,25,174,18932.0,Dimaria
18933,8617.41,35,516,18933.0,Dimarina
18934,7682.67,34,254,18934.0,Dimario
18935,5429.23,21,139,18935.0,Dimas
18936,5156.54,22,183,18936.0,Dimaura
18937,8026.56,30,50,18937.0,Dime
18938,8741.43,35,355,18938.0,Dimea
18939,10445.37,33,4,18939.0,Dimeia
18940,7807.46,30,481,18940.0,Dimer
18941,6679.36,27,720,18941.0,Dimerson
18942,8118.63,39,645,18942.0,Dimes
18943,7244.08,35,120,18943.0,Dimeson
18944,6210.37,33,562,18944.0,Dimi
18945,6404.75,25,123,18945.0,Dimilson
18946,5576.05,30,4,18946.0,Dimis
18947,6208.16,25,329,18947.0,Dimison
18948,9549.9,45,157,18948.0,Dimitra
18949,8770.31,30,20,18949.0,Dimitre
18950,8133.12,30,29,18950.0,Dimitri
18951,8613.29,31,616,18951.0,Dimitria
18952,6677.889999999999,24,17,18952.0,Dimitrio
18953,10299.64,42,207,18953.0,Dimitrios
18954,5978.92,27,434,18954.0,Dimitrius
18955,7259.03,32,162,18955.0,Dimitry
18956,9061.45,33,729,18956.0,Dimmy
18957,9101.35,41,189,18957.0,Dimona
18958,7087.84,27,27,18958.0,Dimorvan
18959,11005.37,46,203,18959.0,Dimy
18960,8523.83,32,63,18960.0,Dina
18961,6971.2699999999995,35,153,18961.0,Dinaci
18962,4977.7,28,66,18962.0,Dinacir
18963,8013.01,30,563,18963.0,Dinacy
18964,6587.84,27,475,18964.0,Dinae
18965,8156.24,33,22,18965.0,Dinael
18966,9724.76,33,1385,18966.0,Dinaele
18967,6423.45,37,431,18967.0,Dinaelia
18968,12558.02,39,368,18968.0,Dinaelma
18969,6621.43,30,1155,18969.0,Dinaelson
18970,8019.86,25,331,18970.0,Dinaely
18971,12593.77,32,603,18971.0,Dinaelza
18972,8109.34,35,449,18972.0,Dinah
18973,5487.3,31,64,18973.0,Dinai
18974,4146.05,23,21,18974.0,Dinaiara
18975,7629.88,36,546,18975.0,Dinaide
18976,6980.599999999999,23,988,18976.0,Dinailda
18977,8137.6900000000005,29,49,18977.0,Dinailde
18978,5687.5599999999995,27,299,18978.0,Dinaildes
18979,7751.610000000001,31,1297,18979.0,Dinaildo
18980,11894.07,36,234,18980.0,Dinailma
18981,4469.42,22,304,18981.0,Dinailson
18982,10336.97,36,587,18982.0,Dinailton
18983,10036.19,38,348,18983.0,Dinailza
18984,9007.77,38,248,18984.0,Dinaina
18985,9268.77,34,545,18985.0,Dinair
18986,7439.46,26,798,18986.0,Dinaira
18987,8728.01,30,1060,18987.0,Dinairan
18988,9756.56,33,579,18988.0,Dinaise
18989,8172.33,27,236,18989.0,Dinaiza
18990,8233.69,36,129,18990.0,Dinajara
18991,7977.15,29,236,18991.0,Dinalberto
18992,9257.77,36,135,18992.0,Dinalda
18993,5232.89,27,147,18993.0,Dinaldo
18994,8827.74,34,935,18994.0,Dinaleia
18995,7991.9800000000005,32,351,18995.0,Dinalha
18996,6832.33,28,342,18996.0,Dinalia
18997,10347.869999999999,39,254,18997.0,Dinalice
18998,5721.41,27,47,18998.0,Dinalma
18999,5758.79,25,321,18999.0,Dinalmi
19000,9239.74,38,380,19000.0,Dinalmir
19001,5685.93,24,310,19001.0,Dinalmo
19002,5962.09,32,133,19002.0,Dinalra
19003,9222.78,30,191,19003.0,Dinalucia
19004,5643.08,24,289,19004.0,Dinalva
19005,7626.08,36,32,19005.0,Dinalvo
19006,8588.82,38,168,19006.0,Dinalzira
19007,9377.43,35,370,19007.0,Dinama
19008,7126.76,30,305,19008.0,Dinamar
19009,6174.12,23,30,19009.0,Dinamara
19010,6058.900000000001,28,114,19010.0,Dinamarcia
19011,7614.66,22,1787,19011.0,Dinamares
19012,6428.28,27,506,19012.0,Dinamarta
19013,5327.13,22,55,19013.0,Dinamene
19014,6539.97,28,744,19014.0,Dinamerica
19015,5246.4,21,46,19015.0,Dinamerico
19016,6833.76,30,429,19016.0,Dinamilton
19017,9895.98,31,320,19017.0,Dinamir
19018,7595.37,39,134,19018.0,Dinan
19019,6859.95,26,384,19019.0,Dinanci
19020,8335.57,31,763,19020.0,Dinancir
19021,9149.6,36,265,19021.0,Dinar
19022,5483.97,30,475,19022.0,Dinara
19023,5715.28,27,742,19023.0,Dinarci
19024,9606.03,38,447,19024.0,Dinarde
19025,8599.04,36,971,19025.0,Dinardo
19026,8293.16,39,5,19026.0,Dinari
19027,7787.24,38,42,19027.0,Dinaria
19028,8544.86,27,23,19028.0,Dinario
19029,5173.71,18,526,19029.0,Dinart
19030,7932.0199999999995,28,305,19030.0,Dinarte
19031,6513.69,26,164,19031.0,Dinarth
19032,6441.37,29,475,19032.0,Dinarti
19033,7587.4400000000005,32,259,19033.0,Dinaura
19034,6758.110000000001,30,75,19034.0,Dinauria
19035,6423.39,27,779,19035.0,Dinava
19036,8464.47,29,164,19036.0,Dinavan
19037,5626.43,27,437,19037.0,Dinay
19038,9142.53,30,313,19038.0,Dinazilda
19039,5177.2,17,86,19039.0,Dinazir
19040,10374.24,31,787,19040.0,Dine
19041,7802.28,39,346,19041.0,Dinea
19042,4835.23,25,447,19042.0,Dinefer
19043,7964.49,28,1216,19043.0,Dinei
19044,8402.43,34,147,19044.0,Dineia
19045,4736.16,19,657,19045.0,Dineide
19046,6033.5,22,1801,19046.0,Dineilson
19047,11063.93,35,139,19047.0,Dineis
19048,5709.1,28,63,19048.0,Dineiva
19049,4859.780000000001,27,51,19049.0,Dinele
19050,5121.01,25,8,19050.0,Dineli
19051,5113.73,16,242,19051.0,Dinelia
19052,6981.08,27,12,19052.0,Dinelio
19053,6201.71,29,255,19053.0,Dinelma
19054,7368.6900000000005,26,305,19054.0,Dinelsa
19055,8278.07,28,92,19055.0,Dinelson
19056,6617.030000000001,29,233,19056.0,Dinelza
19057,8771.94,38,30,19057.0,Dines
19058,9150.77,32,321,19058.0,Dinesia
19059,6306.82,24,633,19059.0,Dinesio
19060,7394.92,25,11,19060.0,Dinete
19061,7358.91,34,27,19061.0,Dineu
19062,6029.31,21,122,19062.0,Dineuma
19063,10232.6,34,69,19063.0,Dineusa
19064,4795.84,25,65,19064.0,Dineuza
19065,7875.72,30,388,19065.0,Dineva
19066,8006.68,36,224,19066.0,Dinevaldo
19067,8295.82,34,280,19067.0,Diney
19068,9007.4,28,93,19068.0,Dini
19069,5914.54,29,451,19069.0,Dinia
19070,6832.77,31,185,19070.0,Diniane
19071,5916.56,30,91,19071.0,Dinice
19072,9325.62,32,27,19072.0,Diniele
19073,7391.45,30,186,19073.0,Dinifer
19074,9361.88,33,3868,19074.0,Dinilsa
19075,6189.32,29,145,19075.0,Dinilson
19076,9761.73,35,76,19076.0,Dinilton
19077,8241.59,33,15,19077.0,Dinilza
19078,5473.39,24,377,19078.0,Dinir
19079,7525.389999999999,27,924,19079.0,Dinis
19080,6584.75,34,32,19080.0,Dinise
19081,6787.16,26,3626,19081.0,Dinisia
19082,7427.429999999999,27,519,19082.0,Dinival
19083,4138.77,23,685,19083.0,Dinivaldo
19084,7560.280000000001,29,58,19084.0,Diniz
19085,7367.25,22,1098,19085.0,Dinizete
19086,3852.58,20,259,19086.0,Dinny
19087,7830.2300000000005,25,92,19087.0,Dino
19088,10590.22,36,5380,19088.0,Dinoan
19089,8069.0,34,273,19089.0,Dinoel
19090,7622.86,30,586,19090.0,Dinoelia
19091,9748.49,37,306,19091.0,Dinoelma
19092,8121.22,36,674,19092.0,Dinoelson
19093,13422.289999999999,41,485,19093.0,Dinoir
19094,4823.77,23,630,19094.0,Dinolia
19095,6544.51,31,97,19095.0,Dinomar
19096,4893.14,23,706,19096.0,Dinor
19097,6047.5199999999995,26,108,19097.0,Dinora
19098,8338.85,36,88,19098.0,Dinoraci
19099,11352.59,32,362,19099.0,Dinorah
19100,9589.89,38,492,19100.0,Dinoraide
19101,8548.15,31,29,19101.0,Dinori
19102,8315.46,26,184,19102.0,Dinorvan
19103,6317.78,25,49,19103.0,Dinoval
19104,10457.0,35,334,19104.0,Dinovan
19105,7671.98,28,151,19105.0,Diny
19106,9706.65,38,440,19106.0,Dio
19107,9706.13,38,4865,19107.0,Dioane
19108,5496.2699999999995,29,127,19108.0,Diobaldo
19109,7671.0,31,147,19109.0,Dioberto
19110,5221.35,19,1347,19110.0,Diocele
19111,8494.67,32,44,19111.0,Dioceli
19112,10109.9,38,321,19112.0,Diocelia
19113,8674.87,32,41,19113.0,Diocelino
19114,7763.93,26,490,19114.0,Diocelio
19115,5788.67,23,7,19115.0,Diocesar
19116,4955.29,28,191,19116.0,Diocesio
19117,10348.48,31,829,19117.0,Dioci
19118,7778.89,32,213,19118.0,Diocilene
19119,9658.789999999999,27,156,19119.0,Diocilio
19120,5963.93,25,120,19120.0,Diocina
19121,10495.94,45,115,19121.0,Diocir
19122,4719.01,32,1728,19122.0,Dioclecia
19123,7738.21,28,495,19123.0,Diocleciano
19124,7462.1900000000005,25,351,19124.0,Dioclecio
19125,9412.07,31,7796,19125.0,Dioclei
19126,7336.24,36,1940,19126.0,Diocleia
19127,6442.21,31,358,19127.0,Diocleide
19128,10434.880000000001,36,278,19128.0,Diocles
19129,6751.6,27,1256,19129.0,Dioclesiano
19130,4914.28,27,1030,19130.0,Dioclesio
19131,7808.889999999999,35,7,19131.0,Dioclides
19132,8933.2,30,217,19132.0,Diocreciano
19133,11009.12,37,101,19133.0,Diocrecio
19134,9564.15,40,324,19134.0,Diocresio
19135,7725.71,35,283,19135.0,Diodato
19136,8360.17,32,40,19136.0,Diodete
19137,6006.42,29,38,19137.0,Diodoro
19138,5861.64,22,201,19138.0,Dioene
19139,7886.78,33,17,19139.0,Dioenes
19140,6409.16,20,1770,19140.0,Dioga
19141,9296.17,32,179,19141.0,Dioge
19142,8733.99,33,8,19142.0,Diogeles
19143,5838.4,28,175,19143.0,Diogena
19144,6717.78,30,108,19144.0,Diogene
19145,4871.75,27,6,19145.0,Diogenes
19146,7893.5599999999995,26,242,19146.0,Diogenia
19147,6162.04,32,375,19147.0,Diogenio
19148,6264.6900000000005,29,636,19148.0,Diogenis
19149,6112.2,28,344,19149.0,Diogeno
19150,4475.87,27,982,19150.0,Diogens
19151,10481.44,39,235,19151.0,Dioger
19152,11057.85,32,330,19152.0,Dioges
19153,5249.93,28,690,19153.0,Dioggo
19154,3437.49,23,974,19154.0,Diogina
19155,7584.84,28,313,19155.0,Diogines
19156,6758.58,26,197,19156.0,Diogini
19157,7295.26,33,34,19157.0,Dioginis
19158,8111.95,36,30,19158.0,Diognes
19159,11306.7,35,246,19159.0,Diogo
19160,6663.33,31,90,19160.0,Dioguina
19161,5425.74,22,611,19161.0,Diojenes
19162,8418.22,38,508,19162.0,Diolan
19163,8378.95,31,549,19163.0,Diolanda
19164,9185.95,34,13,19164.0,Diolando
19165,6380.83,32,1734,19165.0,Diolane
19166,8102.65,37,48,19166.0,Diolange
19167,7968.46,28,132,19167.0,Diolei
19168,8297.48,26,281,19168.0,Dioleide
19169,9319.31,33,227,19169.0,Diolena
19170,9296.34,32,747,19170.0,Diolene
19171,6411.94,28,234,19171.0,Dioleno
19172,6415.55,27,37,19172.0,Diolenon
19173,11381.44,42,16,19173.0,Diolete
19174,8626.94,35,430,19174.0,Dioli
19175,3798.56,24,694,19175.0,Diolice
19176,6527.66,28,57,19176.0,Diolina
19177,6111.47,26,110,19177.0,Diolinda
19178,9240.64,31,479,19178.0,Diolindo
19179,11402.79,36,5,19179.0,Diolino
19180,5736.6900000000005,25,65,19180.0,Diolirio
19181,9048.68,38,111,19181.0,Diom
19182,5888.82,23,273,19182.0,Dioma
19183,9387.27,29,178,19183.0,Diomar
19184,7062.49,28,122,19184.0,Diomara
19185,11355.5,41,2,19185.0,Diomaria
19186,6115.52,25,1456,19186.0,Diomarino
19187,7444.03,35,232,19187.0,Diomario
19188,7346.09,26,50,19188.0,Diomedes
19189,7213.63,31,1668,19189.0,Diomedia
19190,8320.0,34,622,19190.0,Diomedio
19191,7902.13,29,284,19191.0,Diomedis
19192,5880.4,29,322,19192.0,Diomendes
19193,9619.06,33,467,19193.0,Diomerio
19194,10443.41,31,401,19194.0,Diomero
19195,10550.76,35,402,19195.0,Diomesio
19196,7204.6,24,127,19196.0,Diomicio
19197,10232.52,36,414,19197.0,Diomidio
19198,7450.29,26,1178,19198.0,Diomildo
19199,8224.24,30,485,19199.0,Diomilson
19200,11404.97,46,134,19200.0,Diomilton
19201,7597.91,33,362,19201.0,Diomir
19202,8960.88,40,151,19202.0,Diomira
19203,6669.44,25,112,19203.0,Diomiro
19204,7085.34,34,6,19204.0,Dion
19205,6969.08,25,1110,19205.0,Dionai
19206,7754.6,28,79,19206.0,Dionaldo
19207,5567.48,30,183,19207.0,Dionan
19208,7368.89,33,42,19208.0,Dionanta
19209,6725.97,26,945,19209.0,Dionar
19210,6474.88,31,213,19210.0,Dionara
19211,5126.570000000001,29,37,19211.0,Dionardo
19212,9804.87,36,485,19212.0,Dionari
19213,11206.16,34,67,19213.0,Dionaria
19214,5208.32,20,164,19214.0,Dionario
19215,5937.13,26,265,19215.0,Dionas
19216,6015.87,23,548,19216.0,Dionata
19217,6804.04,29,42,19217.0,Dionatam
19218,5213.88,18,167,19218.0,Dionatan
19219,6321.14,29,486,19219.0,Dionatas
19220,4952.2,22,129,19220.0,Dionath
19221,5742.68,30,291,19221.0,Dionatha
19222,6653.67,30,667,19222.0,Dionathan
19223,8661.75,31,453,19223.0,Dionathas
19224,5947.52,29,25,19224.0,Dionato
19225,10345.84,36,62,19225.0,Dionaton
19226,7883.54,33,410,19226.0,Dionatta
19227,6433.6,26,9,19227.0,Dionattan
19228,8328.06,31,513,19228.0,Dione
19229,7020.25,27,144,19229.0,Dionea
19230,3176.95,26,500,19230.0,Dionefer
19231,6256.65,22,554,19231.0,Dionei
19232,6389.4400000000005,25,320,19232.0,Dioneia
19233,10751.36,38,499,19233.0,Dioneida
19234,7134.49,30,718,19234.0,Dioneide
19235,6064.67,30,173,19235.0,Dioneis
19236,11846.5,33,139,19236.0,Dionel
19237,8967.75,31,592,19237.0,Dioneli
19238,5234.1,20,283,19238.0,Dionelia
19239,7431.49,38,2,19239.0,Dionelio
19240,9433.77,31,424,19240.0,Dionelo
19241,7817.6900000000005,36,148,19241.0,Dionelson
19242,9858.61,41,331,19242.0,Dioner
19243,9075.96,33,560,19243.0,Diones
19244,7342.19,27,127,19244.0,Dionesia
19245,2937.32,16,786,19245.0,Dionesio
19246,6146.91,30,85,19246.0,Dioneta
19247,7705.2,24,232,19247.0,Dionete
19248,9613.539999999999,31,290,19248.0,Dioney
19249,6044.26,29,6,19249.0,Dionezia
19250,4877.86,22,37,19250.0,Dionezio
